run_id,test_id,test_name,cache_policy,test_mode_enabled,queue_depth,num_channels,num_planes,ecc_mode,scrambler_enable,burst_length,clock_freq_mhz,prefetch_depth,data_width_bits,addr_width_bits,fifo_depth,cache_size_kb,buffer_size_kb,memory_size_mb,num_agents,agent_mode,env_mode,protocol,reset_cycles,timeout_ns,error_injection_enable,error_injection_rate,coverage_enable,assertion_enable,uvm_verbosity,debug_level,cpu_threads,gpu_accel,compile_options,sim_options,wear_leveling_mode,plane_interleave,vendor_cmd_set,num_transactions,clock_period_ns,test_class,sequence_name
RUN-001276,power_cycle_test-001276,Power_Cycle,Adaptive,0,8,1,1,LDPC,1,16,800,3,128,40,32,512,256,2048,1,PASSIVE,stress,AXI4,8,2000000,0,0.0,1,1,UVM_LOW,0,2,0,-O3 -sv -timescale=1ns/1ps -assert svaext,+UVM_TESTNAME=auto -cm line+cond+fsm,static,1,v1.3,128,1.25,power_cycle_test,power_cycle_seq
RUN-001277,mixed_rw_test-001277,Mixed_RW,Adaptive,0,32,8,1,BCH,1,16,1000,1,32,40,8,512,64,256,1,ACTIVE,regression,AXI4,16,2000000,1,0.0347,1,0,UVM_LOW,0,8,0,-O3 -sv -timescale=1ns/1ps -assert svaext,+UVM_TESTNAME=auto +ntb_random_seed_automatic,static,1,v1.3,512,1.0,mixed_rw_test,mixed_rw_seq
RUN-001278,random_read_test-001278,Random_Read,Disabled,0,16,2,2,BCH,0,16,800,0,64,32,64,1024,128,512,1,ACTIVE,stress,AXI4,16,2000000,0,0.0,0,1,UVM_MEDIUM,0,2,0,-O3 -sv -timescale=1ns/1ps -assert svaext,+UVM_TESTNAME=auto +ntb_random_seed_automatic,dynamic,1,v1.3,256,1.25,random_read_test,random_read_seq
RUN-001279,erase_suspend_test-001279,Erase_Suspend,Adaptive,1,8,4,4,LDPC,1,32,1000,3,128,32,32,256,32,1024,1,PASSIVE,functional,AXI4,16,500000,1,0.0412,1,1,UVM_MEDIUM,0,4,0,-O2 -sv -timescale=1ns/1ps,+UVM_TESTNAME=auto -cm line+cond+fsm,dynamic,1,v1.2,128,1.0,erase_suspend_test,erase_suspend_seq
RUN-001280,back_to_back_program_test-001280,Back_To_Back_Program,Adaptive,0,2,8,2,Disabled,0,4,1200,16,128,40,32,1024,64,1024,1,ACTIVE,stress,AXI4,16,2000000,1,0.0024,0,1,UVM_MEDIUM,1,4,0,-O3 -sv -timescale=1ns/1ps -assert svaext,+UVM_TESTNAME=auto +UVM_MAX_QUIT_COUNT=5,dynamic,1,v1.2,32,0.8333,back_to_back_program_test,back_to_back_program_seq
RUN-001281,random_read_test-001281,Random_Read,WriteBack,0,8,2,2,Disabled,0,4,800,11,64,32,8,256,256,1024,4,ACTIVE,regression,AXI4,16,500000,1,0.0324,0,1,UVM_LOW,2,1,0,-O2 -sv -timescale=1ns/1ps,+UVM_TESTNAME=auto +ntb_random_seed_automatic,dynamic,1,v2.0,128,1.25,random_read_test,random_read_seq
RUN-001282,power_cycle_test-001282,Power_Cycle,Adaptive,0,16,4,4,BCH,1,64,800,12,64,32,16,512,128,256,4,PASSIVE,regression,AXI4,16,500000,1,0.0464,0,1,UVM_LOW,0,8,0,-O2 -sv -timescale=1ns/1ps,+UVM_TESTNAME=auto -cm line+cond+fsm,static,1,v2.0,256,1.25,power_cycle_test,power_cycle_seq
RUN-001283,power_cycle_test-001283,Power_Cycle,Adaptive,0,4,1,1,LDPC,1,32,800,13,64,32,128,512,128,1024,1,ACTIVE,functional,AXI4,16,1000000,1,0.0212,1,1,UVM_LOW,1,8,0,-O3 -sv -timescale=1ns/1ps -assert svaext,+UVM_TESTNAME=auto +UVM_MAX_QUIT_COUNT=5,dynamic,1,v1.3,64,1.25,power_cycle_test,power_cycle_seq
RUN-001284,random_read_test-001284,Random_Read,Adaptive,0,64,2,2,LDPC,1,8,400,5,128,48,128,512,32,2048,1,ACTIVE,regression,AXI4,32,1000000,1,0.0446,1,1,UVM_DEBUG,0,4,0,-O2 -sv -timescale=1ns/1ps,+UVM_TESTNAME=auto +UVM_MAX_QUIT_COUNT=5,hybrid,1,v2.0,1024,2.5,random_read_test,random_read_seq
RUN-001285,sequential_write_test-001285,Sequential_Write,Adaptive,0,64,8,1,LDPC,1,8,1000,14,128,40,16,128,64,1024,4,ACTIVE,functional,AXI4,16,500000,1,0.0047,1,1,UVM_HIGH,2,8,0,-O2 -sv -timescale=1ns/1ps,+UVM_TESTNAME=auto -cm line+cond+fsm,dynamic,1,v2.0,1024,1.0,sequential_write_test,sequential_write_seq
RUN-001286,back_to_back_program_test-001286,Back_To_Back_Program,Adaptive,1,4,2,1,Disabled,0,16,800,8,256,32,64,512,32,512,1,ACTIVE,regression,AXI4,16,1000000,1,0.0496,1,1,UVM_MEDIUM,0,2,1,-O2 -sv -timescale=1ns/1ps,+UVM_TESTNAME=auto +ntb_random_seed_automatic,static,1,v1.2,64,1.25,back_to_back_program_test,back_to_back_program_seq
RUN-001287,back_to_back_program_test-001287,Back_To_Back_Program,Adaptive,0,16,2,4,BCH,0,4,400,10,128,40,32,1024,64,1024,1,PASSIVE,functional,AXI4,16,1000000,1,0.0403,1,1,UVM_LOW,0,1,0,-O1 -sv -debug_access+all,+UVM_TESTNAME=auto +ntb_random_seed_automatic,hybrid,1,v1.2,256,2.5,back_to_back_program_test,back_to_back_program_seq
RUN-001288,sequential_write_test-001288,Sequential_Write,Adaptive,0,16,4,4,Disabled,0,8,800,9,128,40,16,512,128,256,2,ACTIVE,functional,AXI4,16,1000000,0,0.0,1,1,UVM_HIGH,2,2,0,-O2 -sv -timescale=1ns/1ps,+UVM_TESTNAME=auto -cm line+cond+fsm,static,1,v1.2,256,1.25,sequential_write_test,sequential_write_seq
RUN-001289,read_disturb_test-001289,Read_Disturb,WriteBack,0,8,4,4,BCH,1,8,400,8,32,40,64,1024,32,2048,2,ACTIVE,stress,AXI4,16,2000000,1,0.0266,1,1,UVM_LOW,2,4,0,-O3 -sv -timescale=1ns/1ps -assert svaext,+UVM_TESTNAME=auto +ntb_random_seed_automatic,dynamic,0,v1.3,128,2.5,read_disturb_test,read_disturb_seq
RUN-001290,sequential_write_test-001290,Sequential_Write,Adaptive,0,1,2,4,LDPC,1,64,600,15,32,40,16,1024,128,2048,4,ACTIVE,regression,AXI4,32,1000000,1,0.009,0,1,UVM_LOW,2,1,0,-O3 -sv -timescale=1ns/1ps -assert svaext,+UVM_TESTNAME=auto -cm line+cond+fsm,static,0,v2.0,16,1.6667,sequential_write_test,sequential_write_seq
RUN-001291,garbage_collect_test-001291,Garbage_Collect,WriteBack,0,32,2,1,Disabled,0,16,400,3,256,48,128,256,256,256,2,ACTIVE,regression,AXI4,16,2000000,0,0.0,1,1,UVM_LOW,0,1,0,-O1 -sv -debug_access+all,+UVM_TESTNAME=auto +ntb_random_seed_automatic,hybrid,0,v2.0,512,2.5,garbage_collect_test,garbage_collect_seq
RUN-001292,random_read_test-001292,Random_Read,WriteBack,1,2,2,2,LDPC,0,8,800,13,64,32,64,512,128,2048,1,PASSIVE,functional,AXI4,16,1000000,1,0.0168,0,1,UVM_MEDIUM,1,2,0,-O2 -sv -timescale=1ns/1ps,+UVM_TESTNAME=auto +ntb_random_seed_automatic,hybrid,0,v1.3,32,1.25,random_read_test,random_read_seq
RUN-001293,erase_suspend_test-001293,Erase_Suspend,Adaptive,0,1,4,2,LDPC,0,32,1000,10,128,40,64,128,64,1024,2,ACTIVE,stress,AXI4,8,1000000,1,0.0147,0,1,UVM_DEBUG,0,1,0,-O3 -sv -timescale=1ns/1ps -assert svaext,+UVM_TESTNAME=auto -cm line+cond+fsm,dynamic,0,v1.2,16,1.0,erase_suspend_test,erase_suspend_seq
RUN-001294,back_to_back_program_test-001294,Back_To_Back_Program,WriteThrough,0,16,2,2,Disabled,1,64,600,15,64,32,128,256,64,1024,1,ACTIVE,stress,AXI4,8,500000,0,0.0,1,1,UVM_LOW,0,2,0,-O2 -sv -timescale=1ns/1ps,+UVM_TESTNAME=auto -cm line+cond+fsm,dynamic,1,v2.0,256,1.6667,back_to_back_program_test,back_to_back_program_seq
RUN-001295,power_cycle_test-001295,Power_Cycle,Adaptive,0,1,1,1,BCH,0,8,1200,16,64,40,128,512,128,1024,2,PASSIVE,regression,AXI4,32,1000000,1,0.0487,1,1,UVM_LOW,1,8,0,-O1 -sv -debug_access+all,+UVM_TESTNAME=auto +UVM_MAX_QUIT_COUNT=5,static,0,v2.0,16,0.8333,power_cycle_test,power_cycle_seq
RUN-001296,back_to_back_program_test-001296,Back_To_Back_Program,Adaptive,0,4,1,4,BCH,0,32,400,14,64,40,128,512,256,2048,3,ACTIVE,functional,AXI4,32,2000000,1,0.0345,1,1,UVM_MEDIUM,0,1,0,-O1 -sv -debug_access+all,+UVM_TESTNAME=auto -cm line+cond+fsm,static,1,v2.0,64,2.5,back_to_back_program_test,back_to_back_program_seq
RUN-001297,mixed_rw_test-001297,Mixed_RW,Adaptive,0,1,2,1,BCH,1,16,800,0,128,40,64,1024,128,1024,1,ACTIVE,stress,AXI4,8,1000000,0,0.0,1,1,UVM_LOW,0,1,0,-O2 -sv -timescale=1ns/1ps,+UVM_TESTNAME=auto +ntb_random_seed_automatic,dynamic,1,v1.2,16,1.25,mixed_rw_test,mixed_rw_seq
RUN-001298,back_to_back_program_test-001298,Back_To_Back_Program,WriteThrough,1,64,4,4,Disabled,1,16,1000,15,128,40,32,256,32,512,2,ACTIVE,stress,AXI4,32,2000000,0,0.0,0,1,UVM_LOW,0,8,0,-O3 -sv -timescale=1ns/1ps -assert svaext,+UVM_TESTNAME=auto +UVM_MAX_QUIT_COUNT=5,dynamic,1,v1.3,1024,1.0,back_to_back_program_test,back_to_back_program_seq
RUN-001299,mixed_rw_test-001299,Mixed_RW,Adaptive,1,16,4,4,Disabled,1,16,1200,7,128,48,128,256,128,1024,1,PASSIVE,regression,AXI4,32,2000000,0,0.0,1,1,UVM_LOW,1,2,0,-O2 -sv -timescale=1ns/1ps,+UVM_TESTNAME=auto -cm line+cond+fsm,static,1,v2.0,256,0.8333,mixed_rw_test,mixed_rw_seq
RUN-001300,mixed_rw_test-001300,Mixed_RW,Adaptive,0,2,4,2,LDPC,0,8,400,13,256,48,8,1024,64,2048,3,ACTIVE,functional,AXI4,16,500000,0,0.0,1,1,UVM_LOW,0,4,0,-O1 -sv -debug_access+all,+UVM_TESTNAME=auto +ntb_random_seed_automatic,hybrid,0,v1.3,32,2.5,mixed_rw_test,mixed_rw_seq
RUN-001301,erase_suspend_test-001301,Erase_Suspend,WriteThrough,0,4,2,2,BCH,1,8,1200,10,32,32,64,256,64,2048,1,ACTIVE,functional,AXI4,32,1000000,1,0.0491,0,1,UVM_LOW,0,2,1,-O2 -sv -timescale=1ns/1ps,+UVM_TESTNAME=auto +ntb_random_seed_automatic,static,0,v1.3,64,0.8333,erase_suspend_test,erase_suspend_seq
RUN-001302,random_read_test-001302,Random_Read,Adaptive,0,4,8,1,Disabled,0,16,800,16,256,48,128,128,256,512,2,PASSIVE,functional,AXI4,16,1000000,0,0.0,1,1,UVM_LOW,0,1,0,-O3 -sv -timescale=1ns/1ps -assert svaext,+UVM_TESTNAME=auto -cm line+cond+fsm,dynamic,1,v2.0,64,1.25,random_read_test,random_read_seq
RUN-001303,erase_suspend_test-001303,Erase_Suspend,Disabled,0,8,1,4,LDPC,0,64,1000,16,64,48,32,128,32,512,2,ACTIVE,functional,AXI4,32,2000000,1,0.0399,1,1,UVM_MEDIUM,0,8,0,-O2 -sv -timescale=1ns/1ps,+UVM_TESTNAME=auto -cm line+cond+fsm,hybrid,1,v1.3,128,1.0,erase_suspend_test,erase_suspend_seq
RUN-001304,sequential_write_test-001304,Sequential_Write,Adaptive,0,64,4,2,Disabled,1,16,600,7,256,40,128,128,128,1024,1,ACTIVE,stress,AXI4,16,500000,1,0.0369,1,1,UVM_MEDIUM,0,2,0,-O2 -sv -timescale=1ns/1ps,+UVM_TESTNAME=auto +UVM_MAX_QUIT_COUNT=5,static,1,v1.2,1024,1.6667,sequential_write_test,sequential_write_seq
RUN-001305,random_read_test-001305,Random_Read,WriteBack,0,2,2,4,BCH,1,64,800,3,32,40,16,128,64,2048,2,ACTIVE,functional,AXI4,16,2000000,1,0.0376,0,1,UVM_LOW,0,4,0,-O2 -sv -timescale=1ns/1ps,+UVM_TESTNAME=auto -cm line+cond+fsm,hybrid,0,v2.0,32,1.25,random_read_test,random_read_seq
RUN-001306,erase_suspend_test-001306,Erase_Suspend,WriteThrough,0,32,8,2,LDPC,0,8,1200,5,64,40,32,512,128,2048,2,PASSIVE,functional,AXI4,16,500000,1,0.0221,1,1,UVM_MEDIUM,0,2,0,-O2 -sv -timescale=1ns/1ps,+UVM_TESTNAME=auto +ntb_random_seed_automatic,dynamic,1,v1.3,512,0.8333,erase_suspend_test,erase_suspend_seq
RUN-001307,sequential_write_test-001307,Sequential_Write,WriteThrough,0,32,2,4,LDPC,1,8,800,9,32,48,64,1024,32,1024,2,PASSIVE,stress,AXI4,8,1000000,0,0.0,0,1,UVM_HIGH,0,2,0,-O2 -sv -timescale=1ns/1ps,+UVM_TESTNAME=auto +ntb_random_seed_automatic,static,1,v1.2,512,1.25,sequential_write_test,sequential_write_seq
RUN-001308,garbage_collect_test-001308,Garbage_Collect,WriteThrough,0,4,2,1,LDPC,0,16,400,4,256,48,32,256,128,512,1,ACTIVE,stress,AXI4,16,2000000,1,0.0168,1,0,UVM_HIGH,1,8,1,-O2 -sv -timescale=1ns/1ps,+UVM_TESTNAME=auto -cm line+cond+fsm,dynamic,1,v1.3,64,2.5,garbage_collect_test,garbage_collect_seq
RUN-001309,back_to_back_program_test-001309,Back_To_Back_Program,WriteThrough,1,1,4,4,Disabled,0,32,1000,10,64,40,8,256,64,256,1,ACTIVE,regression,AXI4,32,1000000,0,0.0,1,1,UVM_MEDIUM,0,4,0,-O2 -sv -timescale=1ns/1ps,+UVM_TESTNAME=auto -cm line+cond+fsm,hybrid,0,v1.3,16,1.0,back_to_back_program_test,back_to_back_program_seq
RUN-001310,sequential_write_test-001310,Sequential_Write,WriteThrough,0,2,4,1,Disabled,1,8,400,11,64,48,128,512,32,2048,1,PASSIVE,stress,AXI4,16,2000000,0,0.0,0,1,UVM_MEDIUM,1,2,0,-O1 -sv -debug_access+all,+UVM_TESTNAME=auto +ntb_random_seed_automatic,dynamic,0,v1.2,32,2.5,sequential_write_test,sequential_write_seq
RUN-001311,power_cycle_test-001311,Power_Cycle,Adaptive,0,64,1,4,LDPC,1,4,800,3,256,40,16,512,128,1024,1,ACTIVE,stress,AXI4,16,1000000,0,0.0,1,1,UVM_MEDIUM,0,2,0,-O1 -sv -debug_access+all,+UVM_TESTNAME=auto +UVM_MAX_QUIT_COUNT=5,static,1,v2.0,1024,1.25,power_cycle_test,power_cycle_seq
RUN-001312,sequential_write_test-001312,Sequential_Write,WriteThrough,1,16,4,1,BCH,1,32,1000,10,128,40,8,128,128,256,2,ACTIVE,stress,AXI4,16,2000000,1,0.0213,1,1,UVM_LOW,1,2,0,-O2 -sv -timescale=1ns/1ps,+UVM_TESTNAME=auto +ntb_random_seed_automatic,static,0,v1.3,256,1.0,sequential_write_test,sequential_write_seq
RUN-001313,sequential_write_test-001313,Sequential_Write,WriteBack,0,8,2,4,BCH,0,32,800,3,64,32,64,256,64,256,1,ACTIVE,functional,AXI4,32,500000,0,0.0,1,1,UVM_MEDIUM,0,8,0,-O2 -sv -timescale=1ns/1ps,+UVM_TESTNAME=auto +UVM_MAX_QUIT_COUNT=5,hybrid,1,v1.3,128,1.25,sequential_write_test,sequential_write_seq
RUN-001314,sequential_write_test-001314,Sequential_Write,Adaptive,0,2,4,4,LDPC,0,64,400,1,128,48,64,1024,64,1024,1,ACTIVE,functional,AXI4,32,1000000,0,0.0,1,1,UVM_MEDIUM,1,4,0,-O2 -sv -timescale=1ns/1ps,+UVM_TESTNAME=auto -cm line+cond+fsm,hybrid,1,v2.0,32,2.5,sequential_write_test,sequential_write_seq
RUN-001315,mixed_rw_test-001315,Mixed_RW,WriteBack,0,4,4,4,LDPC,0,8,1000,4,128,40,128,128,128,1024,3,ACTIVE,stress,AXI4,32,1000000,1,0.0301,1,1,UVM_DEBUG,2,2,0,-O3 -sv -timescale=1ns/1ps -assert svaext,+UVM_TESTNAME=auto -cm line+cond+fsm,dynamic,0,v1.3,64,1.0,mixed_rw_test,mixed_rw_seq
RUN-001316,back_to_back_program_test-001316,Back_To_Back_Program,Adaptive,1,4,4,2,BCH,1,8,1000,13,64,48,16,256,64,1024,3,ACTIVE,stress,AXI4,8,2000000,1,0.0391,1,1,UVM_LOW,1,1,0,-O3 -sv -timescale=1ns/1ps -assert svaext,+UVM_TESTNAME=auto -cm line+cond+fsm,static,0,v1.3,64,1.0,back_to_back_program_test,back_to_back_program_seq
RUN-001317,random_read_test-001317,Random_Read,Adaptive,0,8,4,4,BCH,1,64,1200,11,256,40,32,1024,32,256,1,ACTIVE,stress,AXI4,16,1000000,1,0.0023,0,1,UVM_MEDIUM,1,4,0,-O3 -sv -timescale=1ns/1ps -assert svaext,+UVM_TESTNAME=auto +ntb_random_seed_automatic,dynamic,1,v2.0,128,0.8333,random_read_test,random_read_seq
RUN-001318,random_read_test-001318,Random_Read,Adaptive,0,1,4,2,BCH,1,8,1000,12,128,40,64,128,32,512,2,ACTIVE,stress,AXI4,8,2000000,1,0.017,1,1,UVM_MEDIUM,0,2,0,-O2 -sv -timescale=1ns/1ps,+UVM_TESTNAME=auto +UVM_MAX_QUIT_COUNT=5,dynamic,1,v1.3,16,1.0,random_read_test,random_read_seq
RUN-001319,random_read_test-001319,Random_Read,Adaptive,1,32,8,1,LDPC,0,16,1200,2,128,32,64,1024,128,512,3,PASSIVE,functional,AXI4,32,1000000,0,0.0,1,1,UVM_HIGH,1,4,0,-O1 -sv -debug_access+all,+UVM_TESTNAME=auto +ntb_random_seed_automatic,dynamic,1,v1.3,512,0.8333,random_read_test,random_read_seq
RUN-001320,power_cycle_test-001320,Power_Cycle,WriteThrough,0,4,8,1,BCH,1,8,400,9,64,48,32,256,32,512,3,ACTIVE,regression,AXI4,8,1000000,0,0.0,0,1,UVM_MEDIUM,0,1,0,-O2 -sv -timescale=1ns/1ps,+UVM_TESTNAME=auto +UVM_MAX_QUIT_COUNT=5,dynamic,0,v2.0,64,2.5,power_cycle_test,power_cycle_seq
RUN-001321,back_to_back_program_test-001321,Back_To_Back_Program,WriteBack,1,32,8,4,LDPC,1,32,600,3,256,40,16,1024,32,2048,3,ACTIVE,functional,AXI4,32,1000000,0,0.0,1,1,UVM_MEDIUM,1,4,0,-O3 -sv -timescale=1ns/1ps -assert svaext,+UVM_TESTNAME=auto +UVM_MAX_QUIT_COUNT=5,static,1,v2.0,512,1.6667,back_to_back_program_test,back_to_back_program_seq
RUN-001322,back_to_back_program_test-001322,Back_To_Back_Program,WriteBack,0,32,2,1,LDPC,1,64,1000,11,64,32,128,1024,256,256,3,ACTIVE,functional,AXI4,16,500000,1,0.0322,1,1,UVM_MEDIUM,0,2,0,-O2 -sv -timescale=1ns/1ps,+UVM_TESTNAME=auto +ntb_random_seed_automatic,dynamic,0,v1.3,512,1.0,back_to_back_program_test,back_to_back_program_seq
RUN-001323,random_read_test-001323,Random_Read,Adaptive,1,4,4,1,LDPC,1,16,800,7,64,48,32,128,64,512,3,ACTIVE,stress,AXI4,32,1000000,0,0.0,1,1,UVM_LOW,0,1,0,-O2 -sv -timescale=1ns/1ps,+UVM_TESTNAME=auto -cm line+cond+fsm,hybrid,1,v2.0,64,1.25,random_read_test,random_read_seq
RUN-001324,random_read_test-001324,Random_Read,WriteThrough,0,2,2,4,LDPC,1,16,600,2,256,32,128,256,128,2048,3,PASSIVE,regression,AXI4,16,1000000,0,0.0,1,1,UVM_MEDIUM,1,2,0,-O1 -sv -debug_access+all,+UVM_TESTNAME=auto +ntb_random_seed_automatic,static,0,v1.3,32,1.6667,random_read_test,random_read_seq
RUN-001325,back_to_back_program_test-001325,Back_To_Back_Program,Disabled,0,16,4,1,BCH,1,16,800,14,128,48,64,256,128,256,1,PASSIVE,stress,AXI4,16,1000000,0,0.0,1,1,UVM_MEDIUM,0,1,0,-O2 -sv -timescale=1ns/1ps,+UVM_TESTNAME=auto +UVM_MAX_QUIT_COUNT=5,hybrid,1,v1.3,256,1.25,back_to_back_program_test,back_to_back_program_seq
RUN-001326,mixed_rw_test-001326,Mixed_RW,WriteThrough,1,2,8,1,BCH,0,16,800,3,32,40,128,512,256,1024,3,ACTIVE,stress,AXI4,32,2000000,0,0.0,1,1,UVM_MEDIUM,1,2,1,-O2 -sv -timescale=1ns/1ps,+UVM_TESTNAME=auto -cm line+cond+fsm,hybrid,1,v2.0,32,1.25,mixed_rw_test,mixed_rw_seq
RUN-001327,erase_suspend_test-001327,Erase_Suspend,WriteThrough,0,2,1,4,BCH,0,8,600,1,32,48,32,256,128,512,1,ACTIVE,stress,AXI4,16,500000,1,0.0494,1,1,UVM_MEDIUM,0,4,1,-O3 -sv -timescale=1ns/1ps -assert svaext,+UVM_TESTNAME=auto +ntb_random_seed_automatic,dynamic,1,v1.3,32,1.6667,erase_suspend_test,erase_suspend_seq
RUN-001328,back_to_back_program_test-001328,Back_To_Back_Program,Disabled,0,8,4,2,BCH,1,32,800,10,64,40,128,1024,128,512,1,ACTIVE,functional,AXI4,32,2000000,1,0.0042,0,1,UVM_LOW,1,2,0,-O2 -sv -timescale=1ns/1ps,+UVM_TESTNAME=auto +UVM_MAX_QUIT_COUNT=5,dynamic,0,v1.3,128,1.25,back_to_back_program_test,back_to_back_program_seq
RUN-001329,mixed_rw_test-001329,Mixed_RW,WriteThrough,0,16,4,2,BCH,1,32,400,11,64,40,16,1024,256,512,2,ACTIVE,regression,AXI4,16,500000,1,0.0373,1,1,UVM_MEDIUM,0,1,0,-O3 -sv -timescale=1ns/1ps -assert svaext,+UVM_TESTNAME=auto +UVM_MAX_QUIT_COUNT=5,dynamic,1,v1.2,256,2.5,mixed_rw_test,mixed_rw_seq
RUN-001330,mixed_rw_test-001330,Mixed_RW,Adaptive,0,16,2,2,LDPC,0,32,1200,1,64,40,32,1024,32,512,2,ACTIVE,functional,AXI4,16,2000000,0,0.0,0,1,UVM_MEDIUM,0,2,0,-O2 -sv -timescale=1ns/1ps,+UVM_TESTNAME=auto +ntb_random_seed_automatic,dynamic,0,v2.0,256,0.8333,mixed_rw_test,mixed_rw_seq
RUN-001331,garbage_collect_test-001331,Garbage_Collect,WriteThrough,1,16,8,2,BCH,0,4,400,3,128,32,32,512,128,1024,4,ACTIVE,regression,AXI4,8,500000,0,0.0,1,1,UVM_HIGH,1,4,0,-O3 -sv -timescale=1ns/1ps -assert svaext,+UVM_TESTNAME=auto -cm line+cond+fsm,static,0,v1.2,256,2.5,garbage_collect_test,garbage_collect_seq
RUN-001332,erase_suspend_test-001332,Erase_Suspend,Adaptive,0,16,2,4,LDPC,1,8,800,5,128,32,16,1024,64,512,4,ACTIVE,functional,AXI4,16,500000,1,0.0241,1,1,UVM_LOW,0,1,0,-O1 -sv -debug_access+all,+UVM_TESTNAME=auto +UVM_MAX_QUIT_COUNT=5,static,0,v1.2,256,1.25,erase_suspend_test,erase_suspend_seq
RUN-001333,back_to_back_program_test-001333,Back_To_Back_Program,Adaptive,0,8,4,2,Disabled,1,8,800,12,32,32,64,512,128,256,1,ACTIVE,functional,AXI4,8,2000000,0,0.0,1,1,UVM_LOW,0,2,0,-O3 -sv -timescale=1ns/1ps -assert svaext,+UVM_TESTNAME=auto +UVM_MAX_QUIT_COUNT=5,dynamic,1,v1.3,128,1.25,back_to_back_program_test,back_to_back_program_seq
RUN-001334,back_to_back_program_test-001334,Back_To_Back_Program,Disabled,0,1,4,2,LDPC,1,32,1200,0,64,32,32,512,128,256,2,PASSIVE,functional,AXI4,32,500000,0,0.0,1,1,UVM_MEDIUM,1,4,0,-O2 -sv -timescale=1ns/1ps,+UVM_TESTNAME=auto -cm line+cond+fsm,static,1,v1.3,16,0.8333,back_to_back_program_test,back_to_back_program_seq
RUN-001335,mixed_rw_test-001335,Mixed_RW,Adaptive,0,32,8,2,LDPC,0,4,800,11,128,40,8,256,32,1024,2,ACTIVE,functional,AXI4,8,2000000,0,0.0,1,1,UVM_LOW,0,8,1,-O1 -sv -debug_access+all,+UVM_TESTNAME=auto -cm line+cond+fsm,static,0,v2.0,512,1.25,mixed_rw_test,mixed_rw_seq
RUN-001336,garbage_collect_test-001336,Garbage_Collect,Adaptive,1,1,8,2,LDPC,1,32,600,16,32,48,32,256,128,256,1,ACTIVE,stress,AXI4,32,2000000,1,0.0062,0,1,UVM_DEBUG,0,8,0,-O1 -sv -debug_access+all,+UVM_TESTNAME=auto +ntb_random_seed_automatic,dynamic,1,v2.0,16,1.6667,garbage_collect_test,garbage_collect_seq
RUN-001337,back_to_back_program_test-001337,Back_To_Back_Program,WriteThrough,0,16,4,1,BCH,0,4,1200,16,64,48,32,128,128,2048,2,ACTIVE,stress,AXI4,8,1000000,0,0.0,1,1,UVM_HIGH,2,4,0,-O2 -sv -timescale=1ns/1ps,+UVM_TESTNAME=auto -cm line+cond+fsm,hybrid,1,v2.0,256,0.8333,back_to_back_program_test,back_to_back_program_seq
RUN-001338,random_read_test-001338,Random_Read,WriteThrough,0,8,2,1,Disabled,1,32,800,5,32,32,128,256,64,512,2,ACTIVE,regression,AXI4,32,1000000,1,0.0106,0,1,UVM_MEDIUM,0,4,0,-O2 -sv -timescale=1ns/1ps,+UVM_TESTNAME=auto -cm line+cond+fsm,static,0,v2.0,128,1.25,random_read_test,random_read_seq
RUN-001339,random_read_test-001339,Random_Read,Adaptive,0,8,4,1,LDPC,0,16,400,5,64,48,32,1024,128,512,1,ACTIVE,stress,AXI4,16,500000,0,0.0,1,1,UVM_MEDIUM,2,4,0,-O2 -sv -timescale=1ns/1ps,+UVM_TESTNAME=auto +UVM_MAX_QUIT_COUNT=5,hybrid,0,v1.3,128,2.5,random_read_test,random_read_seq
RUN-001340,mixed_rw_test-001340,Mixed_RW,Adaptive,0,8,8,1,BCH,1,32,1000,7,256,48,16,1024,32,1024,1,ACTIVE,functional,AXI4,32,2000000,1,0.0219,1,1,UVM_MEDIUM,1,2,1,-O2 -sv -timescale=1ns/1ps,+UVM_TESTNAME=auto -cm line+cond+fsm,dynamic,1,v1.3,128,1.0,mixed_rw_test,mixed_rw_seq
RUN-001341,erase_suspend_test-001341,Erase_Suspend,Adaptive,0,16,2,2,LDPC,1,16,1000,11,32,40,8,256,32,256,2,ACTIVE,functional,AXI4,16,500000,1,0.0436,1,0,UVM_MEDIUM,0,2,0,-O2 -sv -timescale=1ns/1ps,+UVM_TESTNAME=auto +ntb_random_seed_automatic,dynamic,0,v1.3,256,1.0,erase_suspend_test,erase_suspend_seq
RUN-001342,back_to_back_program_test-001342,Back_To_Back_Program,Disabled,0,8,2,2,Disabled,1,64,1000,9,64,40,64,128,128,1024,3,ACTIVE,functional,AXI4,32,500000,0,0.0,0,1,UVM_LOW,0,2,1,-O2 -sv -timescale=1ns/1ps,+UVM_TESTNAME=auto -cm line+cond+fsm,hybrid,1,v1.2,128,1.0,back_to_back_program_test,back_to_back_program_seq
RUN-001343,power_cycle_test-001343,Power_Cycle,Adaptive,1,8,2,2,LDPC,0,8,1200,8,256,32,32,256,128,256,3,ACTIVE,regression,AXI4,16,1000000,0,0.0,0,1,UVM_MEDIUM,0,4,0,-O3 -sv -timescale=1ns/1ps -assert svaext,+UVM_TESTNAME=auto +ntb_random_seed_automatic,hybrid,0,v1.3,128,0.8333,power_cycle_test,power_cycle_seq
