runId,test_id,seed,result,pass_fail,failure_class,err_code,error_id,first_error_time_ns,uvm_error_count,uvm_warning_count,uvm_fatal_count,assertion_failures,scoreboard_mismatches,execution_time_ms,throughput_mbps,sim_cycles,exit_code,verdict_source
RUN-003033,reg_sweep_test-003033,1780116762,FAIL,fail,FIFO_UNDERRUN,B_DMA_0x31,FIFO_UNDERRUN,2500,4,0,0,1,0,4.88,0.0145,976416,1,uvm_report_server
RUN-003034,irq_storm_test-003034,516299514,FAIL,fail,FRAMING_ERROR,B_UART_0x24,FRAMING_ERROR,403010,3,1,0,0,1,407.01,0.0003,10175326,1,uvm_report_server
RUN-003035,irq_storm_test-003035,187982332,PASS,pass,NONE,,,,0,0,0,0,0,658.94,0.0044,65893855,0,uvm_report_server
RUN-003036,dma_burst_test-003036,967502169,PASS,pass,NONE,,,,0,0,0,0,0,113.88,0.0033,11388014,0,uvm_report_server
RUN-003037,reg_sweep_test-003037,3871018,FAIL,fail,FIFO_UNDERRUN,B_DMA_0x31,FIFO_UNDERRUN,9850,4,1,0,1,0,13.85,0.0104,2769658,1,uvm_report_server
RUN-003038,irq_storm_test-003038,1381803144,FAIL,fail,FRAMING_ERROR,B_UART_0x24,FRAMING_ERROR,88130,3,0,0,0,1,92.13,0.0011,2303126,1,uvm_report_server
RUN-003039,dma_burst_test-003039,913764886,PASS,pass,NONE,,,,0,0,0,0,0,669.81,0.001,16745199,0,uvm_report_server
RUN-003040,reg_sweep_test-003040,1869176539,PASS,pass,NONE,,,,0,1,0,0,0,16.26,0.0236,3252742,0,uvm_report_server
RUN-003041,uart_loopback_test-003041,475828714,PASS,pass,NONE,,,,0,0,0,0,0,83.27,0.009,16654279,0,uvm_report_server
RUN-003042,dma_burst_test-003042,386187577,PASS,pass,NONE,,,,0,0,0,0,0,5.32,0.0346,1063313,0,uvm_report_server
RUN-003043,irq_storm_test-003043,789890404,FAIL,fail,PREADY_TIMEOUT,B_APB_0x58,PREADY_TIMEOUT,315740,2,0,1,1,0,319.74,0.0023,15986884,1,uvm_report_server
RUN-003044,irq_storm_test-003044,1933303714,PASS,pass,NONE,,,,0,0,0,0,0,102.74,0.0019,10274451,0,uvm_report_server
RUN-003045,dma_burst_test-003045,1508119899,PASS,pass,NONE,,,,0,0,0,0,0,17.68,0.0393,3536599,0,uvm_report_server
RUN-003046,backpressure_test-003046,1695790903,PASS,pass,NONE,,,,0,0,0,0,0,235.0,0.0008,23499876,0,uvm_report_server
RUN-003047,backpressure_test-003047,1319523315,PASS,pass,NONE,,,,0,0,0,0,0,177.78,0.0082,35556371,0,uvm_report_server
RUN-003048,irq_storm_test-003048,1358617815,PASS,pass,NONE,,,,0,1,0,0,0,144.48,0.0056,28895904,0,uvm_report_server
RUN-003049,dma_burst_test-003049,1587743444,FAIL,fail,FIFO_UNDERRUN,B_DMA_0x31,FIFO_UNDERRUN,2500,3,1,0,0,0,4.7,0.0173,469901,1,uvm_report_server
RUN-003050,reg_sweep_test-003050,663770477,FAIL,fail,BUS_STARVATION,B_ARB_0x12,BUS_STARVATION,745810,2,0,0,1,0,749.81,0.0001,18745154,1,uvm_report_server
RUN-003051,reg_sweep_test-003051,662393291,PASS,pass,NONE,,,,0,0,0,0,0,179.07,0.0042,8953487,0,uvm_report_server
RUN-003052,parity_stress_test-003052,1354804908,PASS,pass,NONE,,,,0,0,0,0,0,160.54,0.0012,4013541,0,uvm_report_server
RUN-003053,irq_storm_test-003053,798907745,PASS,pass,NONE,,,,0,1,0,0,0,513.3,0.0007,12832453,0,uvm_report_server
RUN-003054,reg_sweep_test-003054,1297621579,PASS,pass,NONE,,,,0,0,0,0,0,184.04,0.0091,18403998,0,uvm_report_server
RUN-003055,backpressure_test-003055,151205947,FAIL,fail,FRAMING_ERROR,B_UART_0x24,FRAMING_ERROR,107020,3,0,0,0,1,111.02,0.002,11102479,1,uvm_report_server
RUN-003056,dma_burst_test-003056,959984308,PASS,pass,NONE,,,,0,0,0,0,0,138.0,0.0055,27599980,0,uvm_report_server
RUN-003057,reg_sweep_test-003057,1219408349,PASS,pass,NONE,,,,0,0,0,0,0,264.38,0.0031,6609582,0,uvm_report_server
RUN-003058,reg_sweep_test-003058,41852158,PASS,pass,NONE,,,,0,0,0,0,0,107.92,0.0009,2698053,0,uvm_report_server
RUN-003059,dma_burst_test-003059,946494244,PASS,pass,NONE,,,,0,0,0,0,0,30.97,0.0063,6193372,0,uvm_report_server
RUN-003060,irq_storm_test-003060,469993252,PASS,pass,NONE,,,,0,0,0,0,0,86.52,0.001,2162884,0,uvm_report_server
RUN-003061,parity_stress_test-003061,2054285780,PASS,pass,NONE,,,,0,0,0,0,0,69.16,0.0107,3457785,0,uvm_report_server
RUN-003062,reg_sweep_test-003062,982705040,FAIL,fail,PSLVERR_TIMEOUT,B_APB_0x55,PSLVERR_TIMEOUT,678540,3,0,1,1,0,682.54,0.0007,17063459,1,uvm_report_server
RUN-003063,backpressure_test-003063,1871904756,PASS,pass,NONE,,,,0,1,0,0,0,99.83,0.0019,9983464,0,uvm_report_server
RUN-003064,reg_sweep_test-003064,1406333471,PASS,pass,NONE,,,,0,1,0,0,0,248.89,0.0058,24888639,0,uvm_report_server
RUN-003065,dma_burst_test-003065,1350880110,PASS,pass,NONE,,,,0,0,0,0,0,56.03,0.0037,2801490,0,uvm_report_server
RUN-003066,reset_recovery_test-003066,117294067,PASS,pass,NONE,,,,0,1,0,0,0,196.59,0.0035,19659178,0,uvm_report_server
RUN-003067,reset_recovery_test-003067,846182687,PASS,pass,NONE,,,,0,1,0,0,0,230.9,0.0009,5772589,0,uvm_report_server
RUN-003068,dma_burst_test-003068,1738417179,PASS,pass,NONE,,,,0,0,0,0,0,56.04,0.0128,11207514,0,uvm_report_server
RUN-003069,parity_stress_test-003069,1488757293,FAIL,fail,IRQ_LOST,B_IRQ_0x45,IRQ_LOST,319570,3,1,0,0,0,323.57,0.0005,8089264,1,uvm_report_server
RUN-003070,backpressure_test-003070,888281930,PASS,pass,NONE,,,,0,0,0,0,0,77.31,0.0051,3865710,0,uvm_report_server
RUN-003071,uart_loopback_test-003071,1126508668,PASS,pass,NONE,,,,0,0,0,0,0,5.93,0.0176,1185253,0,uvm_report_server
RUN-003072,reg_sweep_test-003072,334362254,PASS,pass,NONE,,,,0,0,0,0,0,392.24,0.004,19612122,0,uvm_report_server
RUN-003073,backpressure_test-003073,2071518146,PASS,pass,NONE,,,,0,1,0,0,0,318.8,0.0023,7970119,0,uvm_report_server
RUN-003074,reset_recovery_test-003074,1381638355,FAIL,fail,BUS_STARVATION,B_ARB_0x12,BUS_STARVATION,778030,1,0,0,0,0,782.03,0.0012,39101480,1,uvm_report_server
RUN-003075,backpressure_test-003075,515774616,FAIL,fail,PSLVERR_TIMEOUT,B_APB_0x55,PSLVERR_TIMEOUT,16580,2,0,1,0,0,20.58,0.0115,4115576,1,uvm_report_server
RUN-003076,parity_stress_test-003076,2055755220,FAIL,fail,BUS_STARVATION,B_ARB_0x12,BUS_STARVATION,23750,2,1,0,0,0,27.75,0.0027,5549479,1,uvm_report_server
RUN-003077,parity_stress_test-003077,652367116,PASS,pass,NONE,,,,0,0,0,0,0,285.86,0.0007,7146565,0,uvm_report_server
RUN-003078,backpressure_test-003078,981352844,PASS,pass,NONE,,,,0,0,0,0,0,751.98,0.002,18799493,0,uvm_report_server
RUN-003079,uart_loopback_test-003079,587007560,PASS,pass,NONE,,,,0,0,0,0,0,79.18,0.0091,7918178,0,uvm_report_server
RUN-003080,reg_sweep_test-003080,116240288,PASS,pass,NONE,,,,0,0,0,0,0,47.11,0.0081,1177759,0,uvm_report_server
RUN-003081,reset_recovery_test-003081,890793315,PASS,pass,NONE,,,,0,0,0,0,0,610.09,0.0006,30504633,0,uvm_report_server
RUN-003082,reg_sweep_test-003082,1466998601,PASS,pass,NONE,,,,0,0,0,0,0,331.8,0.0021,33179749,0,uvm_report_server
RUN-003083,reg_sweep_test-003083,1947758194,FAIL,fail,FIFO_UNDERRUN,B_DMA_0x31,FIFO_UNDERRUN,28000,3,0,0,0,0,32.0,0.0041,1599936,1,uvm_report_server
RUN-003084,uart_loopback_test-003084,1256199800,PASS,pass,NONE,,,,0,0,0,0,0,94.91,0.015,9491395,0,uvm_report_server
RUN-003085,parity_stress_test-003085,1828690382,PASS,pass,NONE,,,,0,0,0,0,0,85.16,0.002,17032594,0,uvm_report_server
RUN-003086,dma_burst_test-003086,2080976494,PASS,pass,NONE,,,,0,0,0,0,0,98.4,0.0156,9839979,0,uvm_report_server
RUN-003087,reg_sweep_test-003087,722486986,PASS,pass,NONE,,,,0,1,0,0,0,20.11,0.0088,4022700,0,uvm_report_server
RUN-003088,irq_storm_test-003088,582840740,PASS,pass,NONE,,,,0,0,0,0,0,92.94,0.0077,4646763,0,uvm_report_server
RUN-003089,reg_sweep_test-003089,1972427903,FAIL,fail,PSLVERR_TIMEOUT,B_APB_0x55,PSLVERR_TIMEOUT,786550,3,0,1,1,0,790.55,0.0008,19763690,1,uvm_report_server
RUN-003090,reg_sweep_test-003090,876278557,PASS,pass,NONE,,,,0,1,0,0,0,38.53,0.0108,3853331,0,uvm_report_server
RUN-003091,irq_storm_test-003091,300761013,PASS,pass,NONE,,,,0,0,0,0,0,62.59,0.0128,12518546,0,uvm_report_server
RUN-003092,irq_storm_test-003092,946673691,PASS,pass,NONE,,,,0,0,0,0,0,140.67,0.0027,14066790,0,uvm_report_server
RUN-003093,reg_sweep_test-003093,1355055957,FAIL,fail,IRQ_LOST,B_IRQ_0x45,IRQ_LOST,157140,1,0,0,0,0,161.14,0.0005,8056997,1,uvm_report_server
RUN-003094,dma_burst_test-003094,2124964514,PASS,pass,NONE,,,,0,0,0,0,0,623.51,0.0011,15587680,0,uvm_report_server
RUN-003095,irq_storm_test-003095,475721114,FAIL,fail,FRAMING_ERROR,B_UART_0x24,FRAMING_ERROR,785430,1,1,0,0,1,789.43,0.0017,19735769,1,uvm_report_server
RUN-003096,reg_sweep_test-003096,1141274555,PASS,pass,NONE,,,,0,0,0,0,0,160.35,0.0046,8017476,0,uvm_report_server
RUN-003097,parity_stress_test-003097,273996252,PASS,pass,NONE,,,,0,0,0,0,0,251.15,0.0014,25114613,0,uvm_report_server
RUN-003098,uart_loopback_test-003098,2000041239,PASS,pass,NONE,,,,0,1,0,0,0,25.91,0.0139,2590553,0,uvm_report_server
RUN-003099,reg_sweep_test-003099,370824662,PASS,pass,NONE,,,,0,0,0,0,0,120.99,0.0134,12098519,0,uvm_report_server
RUN-003100,reset_recovery_test-003100,1743009553,FAIL,fail,BUS_STARVATION,B_ARB_0x12,BUS_STARVATION,744800,3,1,0,0,0,748.8,0.0008,74879844,1,uvm_report_server
RUN-003101,dma_burst_test-003101,40740869,PASS,pass,NONE,,,,0,1,0,0,0,65.84,0.0057,6583786,0,uvm_report_server
RUN-003102,irq_storm_test-003102,936291267,FAIL,fail,IRQ_LOST,B_IRQ_0x45,IRQ_LOST,52760,3,0,0,0,0,56.76,0.0005,1419044,1,uvm_report_server
RUN-003103,parity_stress_test-003103,1828608503,PASS,pass,NONE,,,,0,1,0,0,0,108.39,0.0078,10839051,0,uvm_report_server
RUN-003104,uart_loopback_test-003104,863693389,PASS,pass,NONE,,,,0,0,0,0,0,620.07,0.0024,15501771,0,uvm_report_server
RUN-003105,uart_loopback_test-003105,1699138632,PASS,pass,NONE,,,,0,0,0,0,0,119.87,0.0017,11986546,0,uvm_report_server
RUN-003106,dma_burst_test-003106,1036786417,PASS,pass,NONE,,,,0,0,0,0,0,799.95,0.004,19998740,0,uvm_report_server
RUN-003107,irq_storm_test-003107,962883361,PASS,pass,NONE,,,,0,0,0,0,0,90.05,0.0045,4502708,0,uvm_report_server
RUN-003108,reg_sweep_test-003108,537192680,PASS,pass,NONE,,,,0,0,0,0,0,44.34,0.0079,4433838,0,uvm_report_server
RUN-003109,uart_loopback_test-003109,1380816951,PASS,pass,NONE,,,,0,0,0,0,0,94.02,0.0042,9402394,0,uvm_report_server
RUN-003110,backpressure_test-003110,1046074857,PASS,pass,NONE,,,,0,0,0,0,0,517.05,0.0029,51704976,0,uvm_report_server
RUN-003111,dma_burst_test-003111,1077199875,FAIL,fail,FIFO_UNDERRUN,B_DMA_0x31,FIFO_UNDERRUN,135210,2,0,0,0,0,139.21,0.0004,3480215,1,uvm_report_server
RUN-003112,dma_burst_test-003112,790819322,PASS,pass,NONE,,,,0,0,0,0,0,92.14,0.002,9213994,0,uvm_report_server
RUN-003113,uart_loopback_test-003113,30594894,PASS,pass,NONE,,,,0,0,0,0,0,139.78,0.0051,6988957,0,uvm_report_server
RUN-003114,reg_sweep_test-003114,1344921178,PASS,pass,NONE,,,,0,0,0,0,0,59.77,0.0138,11953691,0,uvm_report_server
RUN-003115,reg_sweep_test-003115,668252881,PASS,pass,NONE,,,,0,1,0,0,0,75.56,0.0028,3778097,0,uvm_report_server
RUN-003116,dma_burst_test-003116,1962586520,FAIL,fail,FRAMING_ERROR,B_UART_0x24,FRAMING_ERROR,29070,2,0,0,1,1,33.07,0.0051,3307269,1,uvm_report_server
RUN-003117,irq_storm_test-003117,1314425102,FAIL,fail,IRQ_LOST,B_IRQ_0x45,IRQ_LOST,89840,4,0,0,1,0,93.84,0.0003,4691893,1,uvm_report_server
RUN-003118,reg_sweep_test-003118,491997925,FAIL,fail,PSLVERR_TIMEOUT,B_APB_0x55,PSLVERR_TIMEOUT,143820,2,0,1,0,0,147.82,0.0034,29564740,1,uvm_report_server
RUN-003119,reset_recovery_test-003119,1584923899,PASS,pass,NONE,,,,0,1,0,0,0,83.46,0.0402,16692195,0,uvm_report_server
RUN-003120,dma_burst_test-003120,546365509,PASS,pass,NONE,,,,0,0,0,0,0,6.0,0.0296,1199232,0,uvm_report_server
RUN-003121,reset_recovery_test-003121,20325221,FAIL,fail,PREADY_TIMEOUT,B_APB_0x58,PREADY_TIMEOUT,396060,2,0,1,0,0,400.06,0.0011,40006145,1,uvm_report_server
RUN-003122,dma_burst_test-003122,587897154,FAIL,fail,BUS_STARVATION,B_ARB_0x12,BUS_STARVATION,772250,4,0,0,1,0,776.25,0.0004,38812417,1,uvm_report_server
RUN-003123,parity_stress_test-003123,1929541078,PASS,pass,NONE,,,,0,1,0,0,0,192.48,0.0022,4811962,0,uvm_report_server
RUN-003124,uart_loopback_test-003124,1064857445,FAIL,fail,FIFO_UNDERRUN,B_DMA_0x31,FIFO_UNDERRUN,67900,1,0,0,0,0,71.9,0.0012,1797377,1,uvm_report_server
RUN-003125,reg_sweep_test-003125,1367815350,PASS,pass,NONE,,,,0,0,0,0,0,434.93,0.0009,10873307,0,uvm_report_server
RUN-003126,reg_sweep_test-003126,436532826,FAIL,fail,FRAMING_ERROR,B_UART_0x24,FRAMING_ERROR,460500,2,0,0,0,1,464.5,0.0009,23224990,1,uvm_report_server
RUN-003127,uart_loopback_test-003127,1771460480,PASS,pass,NONE,,,,0,0,0,0,0,5.36,0.0742,1071868,0,uvm_report_server
RUN-003128,reset_recovery_test-003128,24386512,PASS,pass,NONE,,,,0,0,0,0,0,118.77,0.0133,11877032,0,uvm_report_server
RUN-003129,dma_burst_test-003129,908874462,PASS,pass,NONE,,,,0,0,0,0,0,216.79,0.0069,10839419,0,uvm_report_server
RUN-003130,backpressure_test-003130,450595699,FAIL,fail,FIFO_UNDERRUN,B_DMA_0x31,FIFO_UNDERRUN,46140,1,0,0,0,0,50.14,0.0033,5013659,1,uvm_report_server
RUN-003131,reset_recovery_test-003131,710695054,PASS,pass,NONE,,,,0,0,0,0,0,40.41,0.0174,8081815,0,uvm_report_server
RUN-003132,reg_sweep_test-003132,1965871718,PASS,pass,NONE,,,,0,1,0,0,0,45.67,0.004,9134793,0,uvm_report_server
RUN-003133,irq_storm_test-003133,673146067,PASS,pass,NONE,,,,0,0,0,0,0,765.21,0.002,38260360,0,uvm_report_server
RUN-003134,uart_loopback_test-003134,1326436195,PASS,pass,NONE,,,,0,0,0,0,0,10.65,0.0044,2130104,0,uvm_report_server
RUN-003135,dma_burst_test-003135,1033823554,FAIL,fail,FRAMING_ERROR,B_UART_0x24,FRAMING_ERROR,117740,2,0,0,0,1,121.74,0.0008,6087074,1,uvm_report_server
RUN-003136,irq_storm_test-003136,1100173668,PASS,pass,NONE,,,,0,0,0,0,0,60.06,0.0061,3002974,0,uvm_report_server
RUN-003137,dma_burst_test-003137,660736333,PASS,pass,NONE,,,,0,0,0,0,0,295.13,0.0003,7378159,0,uvm_report_server
RUN-003138,reg_sweep_test-003138,270641399,PASS,pass,NONE,,,,0,0,0,0,0,41.63,0.0787,4162559,0,uvm_report_server
RUN-003139,backpressure_test-003139,860855949,PASS,pass,NONE,,,,0,0,0,0,0,293.57,0.0012,14678523,0,uvm_report_server
RUN-003140,parity_stress_test-003140,1880868186,PASS,pass,NONE,,,,0,0,0,0,0,377.47,0.0022,37746585,0,uvm_report_server
RUN-003141,backpressure_test-003141,1091790006,FAIL,fail,BUS_STARVATION,B_ARB_0x12,BUS_STARVATION,327310,2,1,0,0,0,331.31,0.0008,16565681,1,uvm_report_server
RUN-003142,reg_sweep_test-003142,2147065894,PASS,pass,NONE,,,,0,0,0,0,0,14.46,0.058,2892595,0,uvm_report_server
RUN-003143,uart_loopback_test-003143,911433968,PASS,pass,NONE,,,,0,0,0,0,0,486.94,0.0004,12173483,0,uvm_report_server
RUN-003144,reset_recovery_test-003144,1543339449,PASS,pass,NONE,,,,0,0,0,0,0,135.64,0.0104,13564008,0,uvm_report_server
RUN-003145,irq_storm_test-003145,760560198,FAIL,fail,BUS_STARVATION,B_ARB_0x12,BUS_STARVATION,177880,3,0,0,1,0,181.88,0.0025,18187536,1,uvm_report_server
RUN-003146,irq_storm_test-003146,1832755060,PASS,pass,NONE,,,,0,1,0,0,0,126.2,0.0015,3154992,0,uvm_report_server
RUN-003147,dma_burst_test-003147,1292771586,FAIL,fail,PSLVERR_TIMEOUT,B_APB_0x55,PSLVERR_TIMEOUT,397030,2,0,1,0,0,401.03,0.0008,20051548,1,uvm_report_server
RUN-003148,uart_loopback_test-003148,1086639879,PASS,pass,NONE,,,,0,0,0,0,0,314.69,0.0024,15734415,0,uvm_report_server
RUN-003149,dma_burst_test-003149,765783566,PASS,pass,NONE,,,,0,0,0,0,0,20.01,0.0105,4002046,0,uvm_report_server
RUN-003150,irq_storm_test-003150,1412421043,PASS,pass,NONE,,,,0,0,0,0,0,17.9,0.0059,1789993,0,uvm_report_server
RUN-003151,irq_storm_test-003151,1569333131,PASS,pass,NONE,,,,0,0,0,0,0,28.64,0.0032,2864477,0,uvm_report_server
RUN-003152,irq_storm_test-003152,2060965882,PASS,pass,NONE,,,,0,0,0,0,0,301.39,0.0049,30139076,0,uvm_report_server
RUN-003153,backpressure_test-003153,905752331,PASS,pass,NONE,,,,0,1,0,0,0,59.37,0.0234,5937265,0,uvm_report_server
RUN-003154,uart_loopback_test-003154,786930473,FAIL,fail,BUS_STARVATION,B_ARB_0x12,BUS_STARVATION,170390,2,0,0,1,0,174.39,0.0012,17438759,1,uvm_report_server
RUN-003155,backpressure_test-003155,444832679,PASS,pass,NONE,,,,0,0,0,0,0,70.54,0.0025,14107428,0,uvm_report_server
RUN-003156,uart_loopback_test-003156,1864320939,FAIL,fail,PREADY_TIMEOUT,B_APB_0x58,PREADY_TIMEOUT,59740,1,0,1,0,0,63.74,0.0009,3186770,1,uvm_report_server
RUN-003157,uart_loopback_test-003157,1251512502,PASS,pass,NONE,,,,0,0,0,0,0,9.13,0.0047,913198,0,uvm_report_server
RUN-003158,parity_stress_test-003158,1622437774,PASS,pass,NONE,,,,0,1,0,0,0,747.1,0.0022,18677624,0,uvm_report_server
RUN-003159,reg_sweep_test-003159,400318620,PASS,pass,NONE,,,,0,0,0,0,0,20.13,0.0198,2012647,0,uvm_report_server
RUN-003160,dma_burst_test-003160,1904207125,PASS,pass,NONE,,,,0,0,0,0,0,75.85,0.0098,7584688,0,uvm_report_server
RUN-003161,reg_sweep_test-003161,1502643765,PASS,pass,NONE,,,,0,1,0,0,0,155.93,0.0044,31185527,0,uvm_report_server
RUN-003162,dma_burst_test-003162,448730804,PASS,pass,NONE,,,,0,0,0,0,0,566.09,0.0029,28304463,0,uvm_report_server
RUN-003163,uart_loopback_test-003163,42270715,PASS,pass,NONE,,,,0,0,0,0,0,276.13,0.0006,6903174,0,uvm_report_server
RUN-003164,dma_burst_test-003164,2041735592,FAIL,fail,FIFO_UNDERRUN,B_DMA_0x31,FIFO_UNDERRUN,98910,3,1,0,0,0,102.91,0.0012,5145603,1,uvm_report_server
RUN-003165,reset_recovery_test-003165,914926818,FAIL,fail,PSLVERR_TIMEOUT,B_APB_0x55,PSLVERR_TIMEOUT,775260,2,0,1,0,0,779.26,0.0013,38963043,1,uvm_report_server
RUN-003166,dma_burst_test-003166,181378161,FAIL,fail,PSLVERR_TIMEOUT,B_APB_0x55,PSLVERR_TIMEOUT,661410,3,0,1,1,0,665.41,0.0008,66540794,1,uvm_report_server
RUN-003167,uart_loopback_test-003167,893835773,FAIL,fail,PREADY_TIMEOUT,B_APB_0x58,PREADY_TIMEOUT,131700,3,0,1,0,0,135.7,0.0008,13569869,1,uvm_report_server
RUN-003168,parity_stress_test-003168,611418698,PASS,pass,NONE,,,,0,1,0,0,0,76.87,0.0093,7687281,0,uvm_report_server
RUN-003169,uart_loopback_test-003169,1008046953,PASS,pass,NONE,,,,0,0,0,0,0,12.45,0.0041,1245053,0,uvm_report_server
RUN-003170,irq_storm_test-003170,544836220,FAIL,fail,PREADY_TIMEOUT,B_APB_0x58,PREADY_TIMEOUT,89240,2,0,1,1,0,93.24,0.0007,4661932,1,uvm_report_server
RUN-003171,reg_sweep_test-003171,586943456,PASS,pass,NONE,,,,0,0,0,0,0,784.27,0.001,19606832,0,uvm_report_server
RUN-003172,backpressure_test-003172,757518235,PASS,pass,NONE,,,,0,1,0,0,0,33.74,0.003,3373788,0,uvm_report_server
RUN-003173,dma_burst_test-003173,1372833720,FAIL,fail,PSLVERR_TIMEOUT,B_APB_0x55,PSLVERR_TIMEOUT,794290,3,0,1,1,0,798.29,0.0006,39914273,1,uvm_report_server
RUN-003174,irq_storm_test-003174,549359674,PASS,pass,NONE,,,,0,0,0,0,0,150.83,0.0024,15083068,0,uvm_report_server
RUN-003175,uart_loopback_test-003175,278567915,FAIL,fail,BUS_STARVATION,B_ARB_0x12,BUS_STARVATION,121800,3,1,0,0,0,125.8,0.0006,12580280,1,uvm_report_server
RUN-003176,irq_storm_test-003176,1079256244,FAIL,fail,IRQ_LOST,B_IRQ_0x45,IRQ_LOST,98950,3,1,0,0,0,102.95,0.0005,2573800,1,uvm_report_server
RUN-003177,reset_recovery_test-003177,935654627,FAIL,fail,PSLVERR_TIMEOUT,B_APB_0x55,PSLVERR_TIMEOUT,329970,3,0,1,1,0,333.97,0.0005,16698501,1,uvm_report_server
RUN-003178,reset_recovery_test-003178,1601570883,PASS,pass,NONE,,,,0,0,0,0,0,232.7,0.0034,5817520,0,uvm_report_server
RUN-003179,reg_sweep_test-003179,1879601923,FAIL,fail,IRQ_LOST,B_IRQ_0x45,IRQ_LOST,52860,1,0,0,0,0,56.86,0.0038,2843126,1,uvm_report_server
RUN-003180,reg_sweep_test-003180,1901003383,PASS,pass,NONE,,,,0,0,0,0,0,51.69,0.0288,5169176,0,uvm_report_server
RUN-003181,uart_loopback_test-003181,1997051837,PASS,pass,NONE,,,,0,0,0,0,0,245.26,0.0067,24526120,0,uvm_report_server
RUN-003182,backpressure_test-003182,224279806,FAIL,fail,FIFO_UNDERRUN,B_DMA_0x31,FIFO_UNDERRUN,45200,1,0,0,0,0,49.2,0.0009,2460036,1,uvm_report_server
RUN-003183,reg_sweep_test-003183,895904154,PASS,pass,NONE,,,,0,0,0,0,0,271.13,0.0029,27113146,0,uvm_report_server
RUN-003184,reg_sweep_test-003184,684029887,PASS,pass,NONE,,,,0,0,0,0,0,28.19,0.0132,2818909,0,uvm_report_server
RUN-003185,uart_loopback_test-003185,1598334912,PASS,pass,NONE,,,,0,0,0,0,0,707.12,0.0011,35355865,0,uvm_report_server
RUN-003186,reg_sweep_test-003186,1170289576,PASS,pass,NONE,,,,0,1,0,0,0,3.82,0.0503,763265,0,uvm_report_server
RUN-003187,backpressure_test-003187,705474554,FAIL,fail,BUS_STARVATION,B_ARB_0x12,BUS_STARVATION,669060,1,1,0,0,0,673.06,0.0011,33653180,1,uvm_report_server
RUN-003188,dma_burst_test-003188,2021635438,PASS,pass,NONE,,,,0,1,0,0,0,124.85,0.0113,12484623,0,uvm_report_server
RUN-003189,irq_storm_test-003189,1237190545,PASS,pass,NONE,,,,0,0,0,0,0,670.86,0.0049,67086126,0,uvm_report_server
RUN-003190,backpressure_test-003190,1835675507,PASS,pass,NONE,,,,0,0,0,0,0,10.56,0.0183,2111545,0,uvm_report_server
RUN-003191,reg_sweep_test-003191,922585246,PASS,pass,NONE,,,,0,0,0,0,0,60.3,0.0121,12060684,0,uvm_report_server
RUN-003192,dma_burst_test-003192,1806766432,FAIL,fail,FIFO_UNDERRUN,B_DMA_0x31,FIFO_UNDERRUN,18940,2,0,0,1,0,22.94,0.0005,1146791,1,uvm_report_server
RUN-003193,uart_loopback_test-003193,955827096,PASS,pass,NONE,,,,0,0,0,0,0,594.24,0.0028,29712129,0,uvm_report_server
RUN-003194,dma_burst_test-003194,1176633795,PASS,pass,NONE,,,,0,1,0,0,0,81.4,0.0012,8140234,0,uvm_report_server
RUN-003195,reg_sweep_test-003195,1532652416,PASS,pass,NONE,,,,0,0,0,0,0,95.39,0.0088,9538626,0,uvm_report_server
RUN-003196,backpressure_test-003196,760535617,PASS,pass,NONE,,,,0,0,0,0,0,238.86,0.0015,23885804,0,uvm_report_server
RUN-003197,dma_burst_test-003197,2059364018,PASS,pass,NONE,,,,0,0,0,0,0,74.24,0.0108,14847276,0,uvm_report_server
RUN-003198,uart_loopback_test-003198,1355725769,PASS,pass,NONE,,,,0,1,0,0,0,286.41,0.0051,7160319,0,uvm_report_server
RUN-003199,irq_storm_test-003199,64747552,PASS,pass,NONE,,,,0,0,0,0,0,170.4,0.0044,4259897,0,uvm_report_server
RUN-003200,irq_storm_test-003200,566423087,PASS,pass,NONE,,,,0,0,0,0,0,50.25,0.0041,5024809,0,uvm_report_server
RUN-003201,uart_loopback_test-003201,1638104751,FAIL,fail,BUS_STARVATION,B_ARB_0x12,BUS_STARVATION,724140,3,0,0,0,0,728.14,0.0015,72814124,1,uvm_report_server
RUN-003202,parity_stress_test-003202,1977961310,PASS,pass,NONE,,,,0,1,0,0,0,55.09,0.0075,5508739,0,uvm_report_server
RUN-003203,uart_loopback_test-003203,65492684,PASS,pass,NONE,,,,0,0,0,0,0,718.35,0.0042,71834530,0,uvm_report_server
RUN-003204,parity_stress_test-003204,228686613,FAIL,fail,PSLVERR_TIMEOUT,B_APB_0x55,PSLVERR_TIMEOUT,113120,3,0,1,1,0,117.12,0.0016,23424115,1,uvm_report_server
RUN-003205,backpressure_test-003205,1076009723,PASS,pass,NONE,,,,0,1,0,0,0,363.93,0.004,18196268,0,uvm_report_server
RUN-003206,dma_burst_test-003206,1726012556,FAIL,fail,FIFO_UNDERRUN,B_DMA_0x31,FIFO_UNDERRUN,5300,1,1,0,0,0,9.3,0.0154,929626,1,uvm_report_server
RUN-003207,reset_recovery_test-003207,1602387310,PASS,pass,NONE,,,,0,1,0,0,0,103.65,0.0039,20730321,0,uvm_report_server
RUN-003208,reg_sweep_test-003208,898019258,FAIL,fail,FRAMING_ERROR,B_UART_0x24,FRAMING_ERROR,240790,2,0,0,0,1,244.79,0.0045,12239296,1,uvm_report_server
